,Unnamed: 0_x,tweet_id,timestamp,text,full_text,hashtags,urls,source,Author,is_duplicated,twitter_username,Unnamed: 0_y,Name,Party,Start Date,End Date,Wikidata_ID,gender,birthday,twitter_numeric_user_id,subscriber_count,start_date,point_in_time,period,Location,Age,Seniority,Image_URL,Political_Party,normalized_party,Ideology,Ideology_Group,immigration
117,170726,1473256715261038592,2021-12-21 10:39:07,Nederland steunt de detentie en kustwacht in Curaçao. Dan moeten we er ook voor zorgen dat de opvang van vluchtelingen goed verloopt en mensenrechten niet geschonden worden. Dit kan door bij te dragen aan goede rechtsbijstand en het maatschappelijk middenveld te ondersteunen. https://t.co/NpbJRsFkTT,Nederland steunt de detentie en kustwacht in Curaçao. Dan moeten we er ook voor zorgen dat de opvang van vluchtelingen goed verloopt en mensenrechten niet geschonden worden. Dit kan door bij te dragen aan goede rechtsbijstand en het maatschappelijk middenveld te ondersteunen. https://t.co/NpbJRsFkTT,[],['https://twitter.com/i/web/status/1473256715261038592'],twinl,KoekkoekMarieke,False,KoekkoekMarieke,95,Marieke Koekkoek,Volt,31 maart 2021,14 maart 2023[az],Q122841334,female,+1989-02-26T00:00:00Z,KoekkoekMarieke,,,,2021_2023,,,,,Volt,Volt,1,Center,yes
118,135336,1528382091183935488,2022-05-22 12:27:41,"De afgelopen dagen heeft de ⁦@BuZaTweedekamer⁩ het gastvrije #Moldavië bezocht. Er waren open gesprekken met collega parlementsleden, de Premier en de President. We hebben vluchtelingen uit #Oekraïne en hen die om hen heen staan ontmoet en spontaan #ZdobsiZdab #Eurovision https://t.co/08JkAAYcOK","De afgelopen dagen heeft de ⁦@BuZaTweedekamer⁩ het gastvrije #Moldavië bezocht. Er waren open gesprekken met collega parlementsleden, de Premier en de President. We hebben vluchtelingen uit #Oekraïne en hen die om hen heen staan ontmoet en spontaan #ZdobsiZdab #Eurovision https://t.co/08JkAAYcOK",['Moldavië'],['https://twitter.com/i/web/status/1528382091183935488'],twinl,AgnesMulderCDA,False,AgnesMulderCDA,108,Agnes Mulder,,CDA,20 september 2012,Q122841334,female,+1973-10-21T00:00:00Z,AgnesMulderCDA,11226.0,+2012-04-13T00:00:00Z,+2020-04-24T00:00:00Z,2012_2017,,,,,CDA,CDA,0,Center,yes
119,172825,1347861479157075975,2021-01-09 10:03:13,"Een racistische partij die een departement voor deportatie wil invoeren, zoals de PVV, hoor je uit te sluiten. Geef die haat geen stem in maart. #TeamD66","Een racistische partij die een departement voor deportatie wil invoeren, zoals de PVV, hoor je uit te sluiten. Geef die haat geen stem in maart. #TeamD66",[],['https://twitter.com/i/web/status/1347861479157075975'],twinl,advocaatsmeets,False,advocaatsmeets,153,Sidney Smeets,D66,31 maart 2021,15 april 2021[f],Q122841334,male,+1975-06-18T00:00:00Z,advocaatsmeets,,,,2021_2023,,,,,D66,D66,2,Center,yes
120,116231,1666885269683855378,2023-06-08 19:09:52,Doorbraak: EU lidstaten bereiken overeenstemming over groot deel van het Europees migratiepact. Zoals langer aangegeven is Europees de weg voortwaarts om een eerlijker verdeelsysteem en meer grip op migratie te krijgen. Een cruciale stap. https://t.co/CGdaFYDmSy,,[],['https://nos.nl/l/2478232'],twinl,DonCeder,False,DonCeder,34,Don Ceder,CU,31 maart 2021,5 december 2023,Q122841334,male,+1989-10-20T00:00:00Z,DonCeder,4534.0,+2009-07-20T00:00:00Z,+2020-04-25T00:00:00Z,2021_2023,,,,,CU,ChristenUnie,0,Center,yes
121,171005,1481667763638784008,2022-01-13 15:41:37,"De Europese noodmaatregelen voor de grens met Belarus belemmeren het recht op asiel én worden gebruikt om streng migratiebeleid nog meer te beperken. 

EU uitvoeringsorganisaties, juridische departementen en de UNHCR keuren de noodmaatregelen af in hun huidige vorm. 1/5","De Europese noodmaatregelen voor de grens met Belarus belemmeren het recht op asiel én worden gebruikt om streng migratiebeleid nog meer te beperken. 

EU uitvoeringsorganisaties, juridische departementen en de UNHCR keuren de noodmaatregelen af in hun huidige vorm. 1/5",[],['https://twitter.com/i/web/status/1481667763638784008'],twinl,KoekkoekMarieke,False,KoekkoekMarieke,95,Marieke Koekkoek,Volt,31 maart 2021,14 maart 2023[az],Q122841334,female,+1989-02-26T00:00:00Z,KoekkoekMarieke,,,,2021_2023,,,,,Volt,Volt,1,Center,yes
122,509218,1635393926034247682,2023-03-13 21:34:30,"Vandaag op werkbezoek in Eindhoven in gesprek over opvang, inburgeren, kennismigratie en meedoen vanaf dag één. Over de kansen van migratie voor de stad en zorgen dat asielzoekers sneller kunnen werken. 

Dank @saskia75 @Toubke en burgemeester Dijsselbloem voor de ontvangst! https://t.co/cWhA1JqTM7",,[],"['https://twitter.com/Annemarijke/status/1635393926034247682/photo/1', 'https://twitter.com/Annemarijke/status/1635393926034247682/photo/1', 'https://twitter.com/Annemarijke/status/1635393926034247682/photo/1', 'https://twitter.com/Annemarijke/status/1635393926034247682/photo/1']",twinl,Annemarijke,False,Annemarijke,136,Anne-Marijke Podt,D66,7 september 2021[bo],5 december 2023,Q122841334,female,+1975-01-16T00:00:00Z,Annemarijke,2251.0,+2008-07-24T00:00:00Z,+2020-04-25T00:00:00Z,2021_2023,,,,,D66,D66,2,Center,yes
123,255816,1500923196178149383,2022-03-07 18:55:50,"Door de oorlog in Oekraïne zijn honderdduizenden mensen op de vlucht.

Doneer nu via @Giro555 zodat we vluchtelingen goed kunnen opvangen en mensen in Oekraïne kunnen ondersteunen met voedselpakketten en medicijnen. 

Bel 0800-1112. 💪 https://t.co/A4FacKhi7Y","Door de oorlog in Oekraïne zijn honderdduizenden mensen op de vlucht.

Doneer nu via @Giro555 zodat we vluchtelingen goed kunnen opvangen en mensen in Oekraïne kunnen ondersteunen met voedselpakketten en medicijnen. 

Bel 0800-1112. 💪 https://t.co/A4FacKhi7Y",[],['https://twitter.com/i/web/status/1500923196178149383'],twinl,DassenLaurens,False,DassenLaurens,35,Laurens Dassen,Volt,31 maart 2021,5 december 2023,Q122841334,male,+1985-10-19T00:00:00Z,DassenLaurens,,,,2021_2023,,,,,Volt,Volt,1,Center,yes
124,326163,1305514205467074560,2020-09-14 12:30:16,Ons asielsysteem wordt nodeloos belast door mensen die geen aanspraak kunnen maken op bescherming. Zij veroorzaken de meeste overlast. Dat alles gaat ten koste van mensen die wel kans maken op een verblijfsvergunning. Eindelijk worden de groepen van elkaar gescheiden. https://t.co/9byhTiJptV,Ons asielsysteem wordt nodeloos belast door mensen die geen aanspraak kunnen maken op bescherming. Zij veroorzaken de meeste overlast. Dat alles gaat ten koste van mensen die wel kans maken op een verblijfsvergunning. Eindelijk worden de groepen van elkaar gescheiden. https://t.co/9byhTiJptV,[],['https://twitter.com/i/web/status/1305514205467074560'],twinl,MvanToorenburg,False,MvanToorenburg,160,Madeleine van Toorenburg,,CDA,20 september 2012,Q122841334,female,+1968-05-10T00:00:00Z,MvanToorenburg,14070.0,+2010-03-04T00:00:00Z,+2020-04-26T00:00:00Z,2012_2017,,,,,CDA,CDA,0,Center,yes
125,172920,1331520250651832329,2020-11-25 07:49:00,"Er is geen migratiecrisis. Er zijn alleen de problemen in de uitvoering die door jarenlang wanbeleid van VVD staatssecretarissen op dit dossier zijn veroorzaakt. In die zin gooit mevrouw Becker haar eigen partij dus voor de bus, kennelijk erkent ze het wanbeleid.","Er is geen migratiecrisis. Er zijn alleen de problemen in de uitvoering die door jarenlang wanbeleid van VVD staatssecretarissen op dit dossier zijn veroorzaakt. In die zin gooit mevrouw Becker haar eigen partij dus voor de bus, kennelijk erkent ze het wanbeleid.",[],['https://twitter.com/i/web/status/1331520250651832329'],twinl,advocaatsmeets,False,advocaatsmeets,153,Sidney Smeets,D66,31 maart 2021,15 april 2021[f],Q122841334,male,+1975-06-18T00:00:00Z,advocaatsmeets,,,,2021_2023,,,,,D66,D66,2,Center,yes
126,555104,1447530264482172935,2021-10-11 09:51:23,Wat fijn: Vele acuut bedreigde Afghanen worden alsnog naar NL geëvacueerd. Onder zeer moeilijke omstandigheden. Belangrijk is dat álle personen onder motie Belhaj (die nu niet geëvacueerd kunnen worden) asiel kunnen krijgen. Ik blijf daar scherp op letten! https://t.co/e7M5ATpKTd,Wat fijn: Vele acuut bedreigde Afghanen worden alsnog naar NL geëvacueerd. Onder zeer moeilijke omstandigheden. Belangrijk is dat álle personen onder motie Belhaj (die nu niet geëvacueerd kunnen worden) asiel kunnen krijgen. Ik blijf daar scherp op letten! https://t.co/e7M5ATpKTd,[],['https://twitter.com/i/web/status/1447530264482172935'],twinl,SalimaBelhaj,False,SalimaBelhaj,9,Salima Belhaj,,D66,26 januari 2016,Q122841334,female,+1978-10-18T00:00:00Z,SalimaBelhaj,3188.0,+2010-06-04T00:00:00Z,+2018-05-10T00:00:00Z,2012_2017,,,,,D66,D66,2,Center,yes
127,645841,1471190114307084296,2021-12-15 17:47:11,"ZOA’s reactie op het regeerakkoord:
Terechte aandacht voor vluchtelingen en het weerbaar maken tegen extreem weer. Extra hulp hard nodig vanwege de huidige grote hongersnood.  Maar ophoging vh hulpbudget, niet voldoende om de internationale erkende norm van 0.7% te halen. @ZOA_nl https://t.co/c2U0KVIvW0","ZOA’s reactie op het regeerakkoord:
Terechte aandacht voor vluchtelingen en het weerbaar maken tegen extreem weer. Extra hulp hard nodig vanwege de huidige grote hongersnood.  Maar ophoging vh hulpbudget, niet voldoende om de internationale erkende norm van 0.7% te halen. @ZOA_nl https://t.co/c2U0KVIvW0",[],['https://twitter.com/i/web/status/1471190114307084296'],twinl,JoelVoordewind,False,JoelVoordewind,174,Joël Voordewind,,CU,20 september 2012,Q122841334,male,+1965-07-09T00:00:00Z,JoelVoordewind,21084.0,+2009-08-30T00:00:00Z,+2020-04-25T00:00:00Z,2012_2017,,,,,CU,ChristenUnie,0,Center,yes
128,73214,1753351498665242630,2024-02-02 09:35:47,"Online haat ontmoedigt vrouwen de politiek in te gaan.

Vrouwen van kleur en moslima’s ervaren een zogenoemde double penalty. Dat houdt in dat haatberichten aan deze vrouwen niet alleen seksisme bevatten, maar ook racisme of islamofobie.

En toch zou ik het zo weer doen, want representatie is ontzettend belangrijk.
Want net zoals in het rapport:
 ‘Is de politiek er voor iedereen?ʼstaat! 
Mensen met een migratie-achtergrond voelen zich nou eenmaal minder vertegenwoordigd door de politiek dan mensen zonder.

En de groep kiezers met een migratie-achtergrond zal in de toekomst groeien. Des te belangrijker om actie te ondernemen.

Op de vraag: ‘is de politiek er voor iedereen’? mag maar 1 antwoord op zijn.
JA, dus meer politieke aandacht voor vraagstukken zoals inclusieve zorg, kansengelijkheid, bestaanszekerheid, en echt een kansrijke start of doorstart voor iedereen.  

Om dit te veranderen, kan en moet de politiek zelf een rol spelen.
Hoe? Tja!

https://t.co/AW0yCgkhLa","Online haat ontmoedigt vrouwen de politiek in te gaan.

Vrouwen van kleur en moslima’s ervaren een zogenoemde double penalty. Dat houdt in dat haatberichten aan deze vrouwen niet alleen seksisme bevatten, maar ook racisme of islamofobie.

En toch zou ik het zo weer doen, want representatie is ontzettend belangrijk.
Want net zoals in het rapport:
 ‘Is de politiek er voor iedereen?ʼstaat! 
Mensen met een migratie-achtergrond voelen zich nou eenmaal minder vertegenwoordigd door de politiek dan mensen zonder.

En de groep kiezers met een migratie-achtergrond zal in de toekomst groeien. Des te belangrijker om actie te ondernemen.

Op de vraag: ‘is de politiek er voor iedereen’? mag maar 1 antwoord op zijn.
JA, dus meer politieke aandacht voor vraagstukken zoals inclusieve zorg, kansengelijkheid, bestaanszekerheid, en echt een kansrijke start of doorstart voor iedereen.  

Om dit te veranderen, kan en moet de politiek zelf een rol spelen.
Hoe? Tja!

https://t.co/AW0yCgkhLa",[],"['""https://twitter.com/Fonda_Sahla/status/1753351498665242630""']",profile-scraper,Fonda_Sahla,False,Fonda_Sahla,145,Fonda Sahla,D66,27 oktober 2021[bu],18 januari 2022[bu],Q122841334,female,+1979-05-29T00:00:00Z,Fonda_Sahla,,+2014-10-07T00:00:00Z,+2021-03-08T00:00:00Z,2021_2023,,,,,D66,D66,2,Center,yes
129,169586,1620310083359105025,2023-01-31 06:36:42,En zo sluit ook Frankrijk zich aan bij een groeiend koor van landen dat dezelfde oude fouten wil herhalen: hetzelfde beleid dat in 2015 ook faalde. Geen afspraken over solidaire verdeling van vluchtelingen = vragen om problemen. https://t.co/q5DN6IHmmO 1/2,En zo sluit ook Frankrijk zich aan bij een groeiend koor van landen dat dezelfde oude fouten wil herhalen: hetzelfde beleid dat in 2015 ook faalde. Geen afspraken over solidaire verdeling van vluchtelingen = vragen om problemen. https://t.co/q5DN6IHmmO 1/2,[],['https://www.rtlnieuws.nl/nieuws/artikel/5362689/rutte-macron-den-haag-overleg-migratie-asiel-ira'],dnpp,KoekkoekMarieke,False,KoekkoekMarieke,95,Marieke Koekkoek,Volt,31 maart 2021,14 maart 2023[az],Q122841334,female,+1989-02-26T00:00:00Z,KoekkoekMarieke,,,,2021_2023,,,,,Volt,Volt,1,Center,yes
130,836655,1319610603401609216,2020-10-23 12:04:19,"Dank voor jullie berichten, @DirjannevD @estherkaper @buurien @antoniefountain ea. Ben het met jullie eens dat de ellendige omstandigheden van vluchtelingen aan de rand van Europa hemeltergend zijn. Of ik het kan ‘fiksen’ weet ik niet. Maar we gaan als fractie doen wat we kunnen! https://t.co/2mQUkMNRfj","Dank voor jullie berichten, @DirjannevD @estherkaper @buurien @antoniefountain ea. Ben het met jullie eens dat de ellendige omstandigheden van vluchtelingen aan de rand van Europa hemeltergend zijn. Of ik het kan ‘fiksen’ weet ik niet. Maar we gaan als fractie doen wat we kunnen! https://t.co/2mQUkMNRfj",[],['https://twitter.com/dirjannevd/status/1319534153138929665'],dnpp,gertjansegers,False,gertjansegers,141,Gert-Jan Segers,,CU,20 september 2012,Q122841334,male,+1969-07-09T00:00:00Z,gertjansegers,48699.0,+2010-03-02T00:00:00Z,+2020-04-14T00:00:00Z,2012_2017,,,,,CU,ChristenUnie,0,Center,yes
131,254949,1666911514329067525,2023-06-08 20:54:09,"Na 7 jaar bereiken EU-ministers eindelijk akkoord. Top? Nee!
Teleurstellend dat landen de noodzakelijke solidariteit kunnen afkopen. Zeer kwalijk dat families met kinderen in grenskampen kunnen worden opgesloten!! En géén grip op migratie.
https://t.co/77Dujz7gpC",,[],['https://nos.nl/l/2478232'],twinl,DassenLaurens,False,DassenLaurens,35,Laurens Dassen,Volt,31 maart 2021,5 december 2023,Q122841334,male,+1985-10-19T00:00:00Z,DassenLaurens,,,,2021_2023,,,,,Volt,Volt,1,Center,yes
132,136856,1504174673373929472,2022-03-16 18:16:03,"Goed gesprek gehad met mijn Canadese collega @melaniejoly over de oorlog in #Oekraïne, haar recente bezoek aan Europa, opvang van Oekraïense vluchtelingen, en het van belang van trans-Atlantische samenwerking. 1/2 https://t.co/l9ltzqlRoW","Goed gesprek gehad met mijn Canadese collega @melaniejoly over de oorlog in #Oekraïne, haar recente bezoek aan Europa, opvang van Oekraïense vluchtelingen, en het van belang van trans-Atlantische samenwerking. 1/2 https://t.co/l9ltzqlRoW",['Oekraïne'],['https://twitter.com/i/web/status/1504174673373929472'],twinl,WBHoekstra,False,WBHoekstra,77,Wopke Hoekstra,CDA,31 maart 2021,10 januari 2022[ar],Q122841334,male,+1975-09-30T00:00:00Z,WBHoekstra,28128.0,+2017-10-17T00:00:00Z,+2020-07-03T00:00:00Z,2021_2023,,,,,CDA,CDA,0,Center,yes
133,117054,1508535357570232332,2022-03-28 18:03:51,Dit weekend ben ik samen met @StienekevdGraaf langsgegaan bij aanmeldcentrum Ter Apel. De huidige situatie en overvolle opvang is onhoudbaar en onveilig voor vluchtelingen. Het is belangrijk dat de staatssecretaris en gemeenten snel tot een gezamenlijke oplossing komen. https://t.co/3HM9GZrkO9,Dit weekend ben ik samen met @StienekevdGraaf langsgegaan bij aanmeldcentrum Ter Apel. De huidige situatie en overvolle opvang is onhoudbaar en onveilig voor vluchtelingen. Het is belangrijk dat de staatssecretaris en gemeenten snel tot een gezamenlijke oplossing komen. https://t.co/3HM9GZrkO9,[],['https://twitter.com/i/web/status/1508535357570232332'],twinl,DonCeder,False,DonCeder,34,Don Ceder,CU,31 maart 2021,5 december 2023,Q122841334,male,+1989-10-20T00:00:00Z,DonCeder,4534.0,+2009-07-20T00:00:00Z,+2020-04-25T00:00:00Z,2021_2023,,,,,CU,ChristenUnie,0,Center,yes
134,116115,1590106739793604608,2022-11-08 22:19:24,"@TurinGorthol @christenunie Vindt u artikel 124b gemeentewet echt in strijd met het huis van Thorbecke? Zo ja, sinds wanneer dan?

Daarnaast kan pas na goede beoordeling vastgesteld worden of iemand recht op asiel heeft of niet, daarom is genoeg capaciteit bij het IND en deugdelijke procedures belangrijk.",,[],[],twinl,DonCeder,False,DonCeder,34,Don Ceder,CU,31 maart 2021,5 december 2023,Q122841334,male,+1989-10-20T00:00:00Z,DonCeder,4534.0,+2009-07-20T00:00:00Z,+2020-04-25T00:00:00Z,2021_2023,,,,,CU,ChristenUnie,0,Center,yes
135,170946,1570345401894707202,2022-09-15 07:34:54,"Nu debat dankzij @imane_elfilali over de asielopvang in de raad van Rotterdam, nav. uitspraken van @StasJenV vorige week over het opnemen van eerder 2000 ipv. maximaal 500 vluchtelingen in Rotterdam. Alleen samen met de gemeenten kunnen we de opvangcrises het hoofd bieden.","Nu debat dankzij @imane_elfilali over de asielopvang in de raad van Rotterdam, nav. uitspraken van @StasJenV vorige week over het opnemen van eerder 2000 ipv. maximaal 500 vluchtelingen in Rotterdam. Alleen samen met de gemeenten kunnen we de opvangcrises het hoofd bieden.",[],['https://twitter.com/i/web/status/1570345401894707202'],twinl,KoekkoekMarieke,False,KoekkoekMarieke,95,Marieke Koekkoek,Volt,31 maart 2021,14 maart 2023[az],Q122841334,female,+1989-02-26T00:00:00Z,KoekkoekMarieke,,,,2021_2023,,,,,Volt,Volt,1,Center,yes
136,646358,1222869248223141888,2020-01-30 13:08:43,"Nu in gesprek met nieuwe migratie EU-commissaris Johanssons. Ze wil meer opvang in de regio, selectie kansrijk/kansarm a/d buitengrenzen vd EU, Frontex inzetten voor terugkeer en eerlijke relocatie over EU voor echte vluchtelingen. In lijn met eerder CU-voorstel. Nu uitwerking. https://t.co/WFhkR704zY","Nu in gesprek met nieuwe migratie EU-commissaris Johanssons. Ze wil meer opvang in de regio, selectie kansrijk/kansarm a/d buitengrenzen vd EU, Frontex inzetten voor terugkeer en eerlijke relocatie over EU voor echte vluchtelingen. In lijn met eerder CU-voorstel. Nu uitwerking. https://t.co/WFhkR704zY",[],[],dnpp,JoelVoordewind,False,JoelVoordewind,174,Joël Voordewind,,CU,20 september 2012,Q122841334,male,+1965-07-09T00:00:00Z,JoelVoordewind,21084.0,+2009-08-30T00:00:00Z,+2020-04-25T00:00:00Z,2012_2017,,,,,CU,ChristenUnie,0,Center,yes
137,508204,1579478026467049476,2022-10-10 12:24:41,"Meer kansen voor asielzoekers is niet alleen belangrijk voor integratie, ondernemers staan ook nog eens te springen om mensen. En mensen zelf ook! 

Via de link vind je meer over mijn voorstellen. Ik hoop van harte op steun @ThierryAartsen.
https://t.co/bpezySPiYe [2/2]","Meer kansen voor asielzoekers is niet alleen belangrijk voor integratie, ondernemers staan ook nog eens te springen om mensen. En mensen zelf ook! 

Via de link vind je meer over mijn voorstellen. Ik hoop van harte op steun @ThierryAartsen.
https://t.co/bpezySPiYe [2/2]",[],['https://twitter.com/i/web/status/1579478026467049476'],twinl,Annemarijke,False,Annemarijke,136,Anne-Marijke Podt,D66,7 september 2021[bo],5 december 2023,Q122841334,female,+1975-01-16T00:00:00Z,Annemarijke,2251.0,+2008-07-24T00:00:00Z,+2020-04-25T00:00:00Z,2021_2023,,,,,D66,D66,2,Center,yes
138,181922,1377246570811420675,2021-03-31 11:09:05,"Trots om de komende vier jaar als Kamerlid namens #TeamD66 het woord te mogen voeren over Justitie, drugs, asiel en migratie. #beediging https://t.co/05ENZbKLI4","Trots om de komende vier jaar als Kamerlid namens #TeamD66 het woord te mogen voeren over Justitie, drugs, asiel en migratie. #beediging https://t.co/05ENZbKLI4",['TeamD66'],['https://twitter.com/i/web/status/1377246570811420675'],twinl,advocaatsmeets,False,advocaatsmeets,153,Sidney Smeets,D66,31 maart 2021,15 april 2021[f],Q122841334,male,+1975-06-18T00:00:00Z,advocaatsmeets,,,,2021_2023,,,,,D66,D66,2,Center,yes
139,646532,1304093731860221960,2020-09-10 14:25:49,"Niets doen voor vluchtelingen in de hel van Moria, vooral na de brand was geen optie. NL neemt nu 100 kinderen/gezinnen op en we versnellen de inzet die eerder was afgesproken.

Genoeg is het nooit. Maar dat we voor deze groep een stap kunnen zetten, is voor hen van levensbelang!","Niets doen voor vluchtelingen in de hel van Moria, vooral na de brand was geen optie. NL neemt nu 100 kinderen/gezinnen op en we versnellen de inzet die eerder was afgesproken.

Genoeg is het nooit. Maar dat we voor deze groep een stap kunnen zetten, is voor hen van levensbelang!",[],['https://twitter.com/i/web/status/1304093731860221960'],twinl,JoelVoordewind,False,JoelVoordewind,174,Joël Voordewind,,CU,20 september 2012,Q122841334,male,+1965-07-09T00:00:00Z,JoelVoordewind,21084.0,+2009-08-30T00:00:00Z,+2020-04-25T00:00:00Z,2012_2017,,,,,CU,ChristenUnie,0,Center,yes
140,777533,1732865570234589405,2023-12-07 20:52:01,"Hoor bij  @Nieuwsuur een zeer bezorgde staatssecretaris @ericvanderburg zeggen dat hij niets anders kan doen dan praten met gemeenten om Ter Apel te ontlasten en zo vluchtelingen menswaardig op te vangen.

Hij had echter nog iets anders kunnen doen: op tijd de antwoorden leveren op de vragen van @EersteKamer over de #spreidingswet
Dan zou die wet nog voor Kerst behandeld zijn. 

Nu is de behandeling zomaar 6 weken vertraagd. Volkomen onnodig!

Waarom?","Hoor bij  @Nieuwsuur een zeer bezorgde staatssecretaris @ericvanderburg zeggen dat hij niets anders kan doen dan praten met gemeenten om Ter Apel te ontlasten en zo vluchtelingen menswaardig op te vangen.

Hij had echter nog iets anders kunnen doen: op tijd de antwoorden leveren op de vragen van @EersteKamer over de #spreidingswet
Dan zou die wet nog voor Kerst behandeld zijn. 

Nu is de behandeling zomaar 6 weken vertraagd. Volkomen onnodig!

Waarom?",[],"['""https://twitter.com/Paul_van_Meenen/status/1732865570234589405""']",profile-scraper,Paul_van_Meenen,False,Paul_van_Meenen,102,Paul van Meenen,,D66,20 september 2012,Q122841334,male,+1956-01-29T00:00:00Z,Paul_van_Meenen,13600.0,+2010-09-02T00:00:00Z,+2020-04-26T00:00:00Z,2012_2017,,,,,D66,D66,2,Center,yes
141,70057,1275085061499559942,2020-06-22 13:15:43,"En voordat twitter roept: ja maar MIGRATIE, zie mijn inbreng AO Bouwen van 18 juni waarin ik de minister daarover bevraag. Linkje: https://t.co/LTRpOnkuxz","En voordat twitter roept: ja maar MIGRATIE, zie mijn inbreng AO Bouwen van 18 juni waarin ik de minister daarover bevraag. Linkje: https://t.co/LTRpOnkuxz",[],['https://twitter.com/i/web/status/1275085061499559942'],twinl,JHTerpstra,False,JHTerpstra,147,Julius Terpstra,CDA,20 mei 2020,31 maart 2021,Q122841334,male,+1989-09-21T00:00:00Z,JHTerpstra,,+2010-01-14T00:00:00Z,+2020-12-27T00:00:00Z,2017_2021,,,,,CDA,CDA,0,Center,yes
142,810444,1283496415810007040,2020-07-15 18:19:26,"De beste visie van het CDA bestaat uit:
👉🏼 wat @hugodejonge zegt over minder marktwerking in zorg en sturing op migratie.
👉🏼 wat @PieterOmtzigt zegt over het beschermen van de zwakkeren en de overheid voor de burgers
👉🏼 wat @WBHoekstra zegt over steun EU alleen onder voorwaarden","De beste visie van het CDA bestaat uit:
👉🏼 wat @hugodejonge zegt over minder marktwerking in zorg en sturing op migratie.
👉🏼 wat @PieterOmtzigt zegt over het beschermen van de zwakkeren en de overheid voor de burgers
👉🏼 wat @WBHoekstra zegt over steun EU alleen onder voorwaarden",[],['https://twitter.com/i/web/status/1283496415810007040'],twinl,DerkBoswijk,False,DerkBoswijk,23,Derk Boswijk,CDA,31 maart 2021,5 december 2023,Q122841334,male,+1989-04-08T00:00:00Z,DerkBoswijk,,,,2021_2023,,,,,CDA,CDA,0,Center,yes
143,498002,1663968355374563329,2023-05-31 17:59:05,@evert_mouw @TheSocHumMov Ook voor vluchtelingen trouwens. Want je hebt daarin verantwoordelijkheid omdat je nu eenmaal niet alleen voor jezelf leeft. Maar het huidige systeem is vastgelopen. In NL zie je dat ook bij IND. Maar ook bv in Italië.,,[],[],twinl,MonaKeijzer,False,MonaKeijzer,76,Mona Keijzer,,CDA,20 september 2012,Q122841334,female,+1968-10-09T00:00:00Z,MonaKeijzer,41478.0,+2009-06-21T00:00:00Z,+2020-04-26T00:00:00Z,2012_2017,,,,,CDA,CDA,0,Center,yes
144,507638,1618215194278363138,2023-01-25 11:52:21,"Vreemde analyse @Volkskrant 

https://t.co/Y9g01xwFfL
Als het om migratie gaat is Europa de oplossing, niet het probleem! 🧵",,[],['https://www.volkskrant.nl/a-beab0527'],twinl,Annemarijke,False,Annemarijke,136,Anne-Marijke Podt,D66,7 september 2021[bo],5 december 2023,Q122841334,female,+1975-01-16T00:00:00Z,Annemarijke,2251.0,+2008-07-24T00:00:00Z,+2020-04-25T00:00:00Z,2021_2023,,,,,D66,D66,2,Center,yes
145,170869,1668960313746628609,2023-06-14 12:35:21,"Gruwelijk! De vruchten van een steeds restrictiever migratiebeleid. Hoeveel doden moeten er nog vallen tot we fatsoenlijk, humaan, beleid gaan maken? 

https://t.co/4eOEQHOxAt",,[],['https://nos.nl/l/2478873'],twinl,KoekkoekMarieke,False,KoekkoekMarieke,95,Marieke Koekkoek,Volt,31 maart 2021,14 maart 2023[az],Q122841334,female,+1989-02-26T00:00:00Z,KoekkoekMarieke,,,,2021_2023,,,,,Volt,Volt,1,Center,yes
146,116317,1590075928025387008,2022-11-08 20:16:58,@LeeuwenSandor @gertjansegers @christenunie @hugodejonge Ik heb het gevoel dat we nu in een herhaling van zetten belanden. Ik heb al iets gezegd over het Europees migratiebeleid. https://t.co/t5zSIxdvZq,,[],['https://twitter.com/donceder/status/1590068898011164672'],twinl,DonCeder,False,DonCeder,34,Don Ceder,CU,31 maart 2021,5 december 2023,Q122841334,male,+1989-10-20T00:00:00Z,DonCeder,4534.0,+2009-07-20T00:00:00Z,+2020-04-25T00:00:00Z,2021_2023,,,,,CU,ChristenUnie,0,Center,yes
147,345456,1721223322078220539,2023-11-05 17:49:53,"Dat is vuurwerk! Op dit moment zijn @WybrenvanHaga met @StephanvBaarle en @Eerdmans bij @nosop3 in debat over #migratie, #koopkracht en de aanval op vrijheid, vermogen en bezit. 
Kijk je mee? Live op NPO Politiek: https://t.co/eIcAYEg5PU","Dat is vuurwerk! Op dit moment zijn @WybrenvanHaga met @StephanvBaarle en @Eerdmans bij @nosop3 in debat over #migratie, #koopkracht en de aanval op vrijheid, vermogen en bezit. 
Kijk je mee? Live op NPO Politiek: https://t.co/eIcAYEg5PU","['migratie', 'koopkracht']","['""https://twitter.com/HenkKrol/status/1721223322078220539""']",profile-scraper,HenkKrol,False,HenkKrol,85,Henk Krol,,50+,20 september 2012,Q122841334,male,+1950-04-01T00:00:00Z,HenkKrol,19466.0,+2009-03-14T00:00:00Z,+2018-05-10T00:00:00Z,2012_2017,,,,,50+,50PLUS,1,Center,yes
