,Unnamed: 0_x,tweet_id,timestamp,text,full_text,hashtags,urls,source,Author,is_duplicated,twitter_username,Unnamed: 0_y,Name,Party,Start Date,End Date,Wikidata_ID,gender,birthday,twitter_numeric_user_id,subscriber_count,start_date,point_in_time,period,Location,Age,Seniority,Image_URL,Political_Party,normalized_party,Ideology,Ideology_Group,immigration
315,829120,1620354706856984577,2023-01-31 09:34:01,"Het credo van D66: “Klimaatmaatregelen zijn nooit te duur, immigratie is nooit te omvangrijk en de Europese Unie is nooit te machtig.” https://t.co/ixIi579ihF",,[],['https://www.ewmagazine.nl/nederland/opinie/2023/01/roelof-bouwman-d66-is-een-extremistische-partij-geworden-920336/'],twinl,r_deroonpvv,False,r_deroonpvv,131,Raymond de Roon,,PVV,20 september 2012,Q122841334,male,+1952-09-01T00:00:00Z,r_deroonpvv,1352.0,+2015-12-04T00:00:00Z,+2020-04-15T00:00:00Z,2012_2017,,,,,PVV,PVV,3,Right,yes
316,615287,1330884180369137666,2020-11-23 13:41:29,Mijn grote wens voor deze week ( en ver daarna): de laatste asiel-begroting met VVD keurmerk.  Op de bres voor een… https://t.co/7cI6c3Acms,Mijn grote wens voor deze week ( en ver daarna): de laatste asiel-begroting met VVD keurmerk.  Op de bres voor een humaner asielbeleid. #beschermvluchtelingen https://t.co/FRMCvRgwli,[],['https://twitter.com/i/web/status/1330884180369137666'],twinl,BramvanOjikGL,False,BramvanOjikGL,115,Bram van Ojik,,GL,20 september 2012,Q122841334,male,+1954-09-22T00:00:00Z,BramvanOjikGL,,+2012-07-27T00:00:00Z,+2020-03-14T00:00:00Z,2012_2017,,,,,GL,GroenLinks,-3,Left,yes
317,25688,1678365862170972160,2023-07-10 11:29:38,"Grip op migratie? Maar niet als het gaat om goedkope arbeidskrachten in de slachthuizen, de distributiecentra en de kassen. Nee, de VVD laat dat uitbuitende verdienmodel -voor mensen en de natuur- gewoon in stand. Kinderen van oorlogsvluchtelingen: dat is waar echt grip op moet.","Grip op migratie? Maar niet als het gaat om goedkope arbeidskrachten in de slachthuizen, de distributiecentra en de kassen. Nee, de VVD laat dat uitbuitende verdienmodel -voor mensen en de natuur- gewoon in stand. Kinderen van oorlogsvluchtelingen: dat is waar echt grip op moet.",[],[],dnpp,suzanne_GL,False,suzanne_GL,181,Suzanne Kröger,GroenLinks,23 maart 2017,31 maart 2021,Q122841334,female,+1976-06-06T00:00:00Z,suzanne_GL,,+2011-03-13T00:00:00Z,+2020-12-29T00:00:00Z,2017_2021,,,,,GroenLinks,GroenLinks,-3,Left,yes
318,853445,1435518853090529281,2021-09-08 06:22:19,"We moeten zien of met dit #Taliban regime afspraken te maken valt over terrorismebestrijding, migratie, evacuaties… https://t.co/hIHEWD1kgn","We moeten zien of met dit #Taliban regime afspraken te maken valt over terrorismebestrijding, migratie, evacuaties en mensenrechten. De eerste tekenen zijn wisselend. Dappere vrouwen protesteren op straat, maar er zijn ook journalisten en demonstranten geslagen en vastgezet (2/4)",['Taliban'],['https://twitter.com/i/web/status/1435518853090529281'],twinl,rubenbrekelmans,False,rubenbrekelmans,28,Ruben Brekelmans,VVD,31 maart 2021,5 december 2023,Q122841334,male,+1986-07-18T00:00:00Z,rubenbrekelmans,,+2011-03-26T00:00:00Z,+2021-03-23T00:00:00Z,2021_2023,,,,,VVD,VVD,3,Right,yes
319,272469,1430284992786141192,2021-08-24 19:44:50,@JdeWittvanOldeB Onderdeel van de zondebokpolitiek. Wooncrisis veroorzaken en dan naar vluchtelingen wijzen. Meedoe… https://t.co/ln8CNtH7Gj,"@JdeWittvanOldeB Onderdeel van de zondebokpolitiek. Wooncrisis veroorzaken en dan naar vluchtelingen wijzen. Meedoen aan de oorlog, bommen gooien en dan naar vluchtelingen wijzen, etc. etc.",[],['https://twitter.com/i/web/status/1430284992786141192'],twinl,SadetKarabulut,False,SadetKarabulut,75,Sadet Karabulut,,SP,20 september 2012,Q122841334,female,+1975-04-28T00:00:00Z,SadetKarabulut,18496.0,+2011-04-27T00:00:00Z,+2018-05-10T00:00:00Z,2012_2017,,,,,SP,SP,-2,Left,yes
320,12401,1576214799469654017,2022-10-01 12:17:47,@HanLangereis En dat is precies wat ik doe en zal blijven doen als xenofobie en racisme het debat over vluchtelingen domineert.,,[],[],twinl,suzanne_GL,False,suzanne_GL,181,Suzanne Kröger,GroenLinks,23 maart 2017,31 maart 2021,Q122841334,female,+1976-06-06T00:00:00Z,suzanne_GL,,+2011-03-13T00:00:00Z,+2020-12-29T00:00:00Z,2017_2021,,,,,GroenLinks,GroenLinks,-3,Left,yes
321,12398,1567183751247024128,2022-09-06 14:11:37,Zeer veel kritiek van alle juridische experts dat de cynische asieldeal om vluchtelingen van hun gezinnen gescheide… https://t.co/uY9rJjnadu,"Zeer veel kritiek van alle juridische experts dat de cynische asieldeal om vluchtelingen van hun gezinnen gescheiden te houden. 

Donderdag bij het debat eisen wij spoedadvies van de RvS en tot die tijd opschorting.",[],['https://twitter.com/i/web/status/1567183751247024128'],twinl,suzanne_GL,False,suzanne_GL,181,Suzanne Kröger,GroenLinks,23 maart 2017,31 maart 2021,Q122841334,female,+1976-06-06T00:00:00Z,suzanne_GL,,+2011-03-13T00:00:00Z,+2020-12-29T00:00:00Z,2017_2021,,,,,GroenLinks,GroenLinks,-3,Left,yes
322,815589,1609841486681489410,2023-01-02 09:18:14,"Geheel terecht dat de algemene vergadering van de VN een advies wil van het Internationaal Gerechtshof in Den Haag over de vraag of de Israëlische bezetting van de Westbank feitelijk een annexatie is.

Triest dat Nederland zich onthield van deze stemming. https://t.co/nq8BtENlRT",,[],['https://www.nrc.nl/nieuws/2022/12/31/vn-vraagt-internationaal-gerechtshof-om-advies-over-israelische-bezetting-a4153008'],twinl,TomvanderLee,False,TomvanderLee,182,Tom van der Lee,GroenLinks,23 maart 2017,31 maart 2021,Q122841334,male,+1964-07-09T00:00:00Z,TomvanderLee,,+2009-06-29T00:00:00Z,+2020-12-27T00:00:00Z,2017_2021,,,,,GroenLinks,GroenLinks,-3,Left,no
323,798996,1216322643168759808,2020-01-12 10:34:50,@Pieter_Kroon @WvSOnlineBS Migratie en immigratie is nodig. Maar wel met beleid. Dat is er nu nauwelijks/niet. Als… https://t.co/Y7hjrlEPp5,@Pieter_Kroon @WvSOnlineBS Migratie en immigratie is nodig. Maar wel met beleid. Dat is er nu nauwelijks/niet. Als inhoud dat we misschien minder multinationals moeten verwelkomen dan is dat zo.,[],['https://twitter.com/i/web/status/1216322643168759808'],twinl,DerkBoswijk,False,DerkBoswijk,23,Derk Boswijk,CDA,31 maart 2021,5 december 2023,Q122841334,male,+1989-04-08T00:00:00Z,DerkBoswijk,,,,2021_2023,,,,,CDA,CDA,0,Center,yes
324,211965,1364621857845096455,2021-02-24 16:02:59,@ErikFlentge Dat zei Rutte ook over vluchtelingen.,,[],[],twinl,ZihniOzdil,False,ZihniOzdil,185,Zihni Özdil,GroenLinks,23 maart 2017,4 juni 2019,Q122841334,male,+1981-09-08T00:00:00Z,ZihniOzdil,,+2011-10-30T00:00:00Z,,2017_2021,,,,,GroenLinks,GroenLinks,-3,Left,yes
325,762498,1293117932638281730,2020-08-11 07:31:54,@Borgy333 @VVD Ja vandaar ook mijn vraag of de strafmaat hoog genoeg is om een verblijfsvergunning te kunnen weiger… https://t.co/PGeFT4SWIf,@Borgy333 @VVD Ja vandaar ook mijn vraag of de strafmaat hoog genoeg is om een verblijfsvergunning te kunnen weigeren! Iemand die dit soort zaken doet hoort hier niet thuis.,[],['https://twitter.com/i/web/status/1293117932638281730'],twinl,bentebecker,False,bentebecker,3,Bente Becker,VVD,23 maart 2017,31 maart 2021,Q122841334,female,+1985-08-12T00:00:00Z,bentebecker,,+2010-05-06T00:00:00Z,+2020-03-19T00:00:00Z,2017_2021,,,,,VVD,VVD,3,Right,yes
326,646695,1538792410955800577,2022-06-20 07:54:34,"Vandaag is het #wereldvluchtelingendag en praat ik namens ⁦@ZOA_nl⁩ mee op ⁦@NPORadio1⁩ van 12 tot 13.30 uur in een special over vluchtelingen, samen met ⁦@sanderschaap⁩ ⁦@VluchtelingWerk⁩ en ⁦@RuthDeWitt1⁩ ⁦@AzG_nl⁩ 
👇de gevolgen van droogte. https://t.co/I23aXFlyq4","Vandaag is het #wereldvluchtelingendag en praat ik namens ⁦@ZOA_nl⁩ mee op ⁦@NPORadio1⁩ van 12 tot 13.30 uur in een special over vluchtelingen, samen met ⁦@sanderschaap⁩ ⁦@VluchtelingWerk⁩ en ⁦@RuthDeWitt1⁩ ⁦@AzG_nl⁩ 
👇de gevolgen van droogte. https://t.co/I23aXFlyq4",['wereldvluchtelingendag'],[],dnpp,JoelVoordewind,False,JoelVoordewind,174,Joël Voordewind,,CU,20 september 2012,Q122841334,male,+1965-07-09T00:00:00Z,JoelVoordewind,21084.0,+2009-08-30T00:00:00Z,+2020-04-25T00:00:00Z,2012_2017,,,,,CU,CU,0,Center,yes
327,171364,1362061028478119939,2021-02-17 14:27:09,"VVD vraagt zich in introductie af wat nu echt humaan migratiebeleid is. Wat in ieder geval niet humaan is, is recht… https://t.co/QpOxlUDpgx","VVD vraagt zich in introductie af wat nu echt humaan migratiebeleid is. Wat in ieder geval niet humaan is, is rechtsbijstand ontzeggen aan vluchtelingen tijdens de asielprocedure. Of mensen in Moria laten, omdat 'groepjes mensen opvangen geen structurele oplossing is'.",[],['https://twitter.com/i/web/status/1362061028478119939'],twinl,KoekkoekMarieke,False,KoekkoekMarieke,95,Marieke Koekkoek,Volt,31 maart 2021,14 maart 2023[az],Q122841334,female,+1989-02-26T00:00:00Z,KoekkoekMarieke,,,,2021_2023,,,,,Volt,Volt,1,Center,yes
328,236909,1437761822547922952,2021-09-14 10:55:05,@Wimwaard @PvdA Als ze op immigratie een andere koers gaan varen en de woke elementen de partij uitzetten maken ze nog een kans ook.,,[],[],twinl,danielvanderree,False,danielvanderree,127,Daniël van der Ree,,VVD,7 september 2016,Q122841334,male,+1972-01-08T00:00:00Z,danielvanderree,3911.0,+2009-03-12T00:00:00Z,+2018-05-10T00:00:00Z,2012_2017,,,,,VVD,VVD,3,Right,yes
329,700766,1427375111536001024,2021-08-16 19:02:00,"@NuinZeeland @wbmaas Herman, stop hiermee. Heb je ooit met vluchtelingen gesproken? Met Afghanen? Boeken gelezen /d… https://t.co/iM2a2Vmpde","@NuinZeeland @wbmaas Herman, stop hiermee. Heb je ooit met vluchtelingen gesproken? Met Afghanen? Boeken gelezen /docu's gezien over geschiedenis daar? Ooit oorlog meegemaakt? 

Stop hiermee. Het is gênant en kwalijk. Je kan beter dan dit. Dag.",[],['https://twitter.com/i/web/status/1427375111536001024'],twinl,InesKostic,False,InesKostic,77,Ines Kostić,PvdD,,,Q28857876,other/unknown,+1984-10-21T00:00:00Z,InesKostic,,+2015-04-30T00:00:00Z,+2023-03-13T00:00:00Z,2024,Hilversum,39 jaar,77 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/9e16daf1-18e6-4563-b371-aa50c31b79f6_1291.jpg?itok=9ZHGolxv,PvdD,PvdD,-2,Left,yes
330,573859,1585715097049001984,2022-10-27 17:28:34,@dekeuf Ja ik denk dat het klopt!,,[],[],twinl,LauraBromet,False,LauraBromet,175,Laura Bromet,GroenLinks,7 juni 2018[8],31 maart 2021,Q122841334,female,+1970-01-17T00:00:00Z,LauraBromet,8320.0,+2009-01-22T00:00:00Z,+2020-04-26T00:00:00Z,2017_2021,,,,,GroenLinks,GroenLinks,-3,Left,no
331,723774,1559976209106321408,2022-08-17 16:51:25,@Bryan65165100 Wat heerlijk om te lezen. Blij voor jullie beiden ❤️,,[],[],twinl,a_lahlah,False,a_lahlah,80,Esmah Lahlah,GroenLinks-PvdA,,,Q112673050,female,+1979-10-13T00:00:00Z,a_lahlah,,,,2024,Tilburg,44 jaar,77 dagen,https://files.tweedekamer.nl/sites/default/files/styles/thumbnail/public/tk_external_data_ggm_sync/photos/71c301a1-74a2-433b-9810-c1f15bf86736_1291.jpg?itok=KhWU_hmC,GroenLinks-PvdA,GroenLinks-PvdA,-2,Left,no
332,490082,1524280403640602624,2022-05-11 04:49:02,Al jaren zien we dat hardwerkende Nederlanders financieel klem zitten. Steeds vaker niet meer kunnen rondkomen. Boo… https://t.co/IqmgxSWgFu,"Al jaren zien we dat hardwerkende Nederlanders financieel klem zitten. Steeds vaker niet meer kunnen rondkomen. Boodschappen, huren, de energiekosten. Allemaal niet meer te betalen. Kabinet moet koopkracht echt verbeteren en zorgen dat werken gaat lonen! Vandaag motie indienen. https://t.co/b4MyksOLyV",[],['https://twitter.com/i/web/status/1524280403640602624'],twinl,leondejong,False,leondejong,112,Léon de Jong,PVV,23 maart 2017,31 maart 2021,Q122841334,male,+1982-08-31T00:00:00Z,leondejong,11132.0,+2009-12-15T00:00:00Z,+2020-04-22T00:00:00Z,2017_2021,,,,,PVV,PVV,3,Right,no
333,732685,1222512958389063683,2020-01-29 12:32:57,"EN ONZE EIGEN MENSEN DAN?

“Om zoveel mogelijk vluchtelingen te kunnen huisvesten wil Schiedam ook de mogelijkheid… https://t.co/bfP6Fp2UtI","EN ONZE EIGEN MENSEN DAN?

“Om zoveel mogelijk vluchtelingen te kunnen huisvesten wil Schiedam ook de mogelijkheid onderzoeken om vluchtelingen rechtstreeks te laten invliegen vanuit vluchtelingenkampen in de derde wereld.”

https://t.co/xos7zH8E8b via @WebradioTorpedo",[],['https://twitter.com/i/web/status/1222512958389063683'],twinl,geertwilderspvv,False,geertwilderspvv,185,Geert Wilders,,PVV,20 september 2012,Q122841334,male,+1963-09-06T00:00:00Z,geertwilderspvv,950235.0,+2009-05-22T00:00:00Z,+2018-05-10T00:00:00Z,2012_2017,,,,,PVV,PVV,3,Right,yes
334,513856,1239157484549521408,2020-03-15 11:52:21,Thuiswerken is fijner mét bloemen. Want #bloemenhoudenvanmensen. Koop een boeket (of meer) en steun je lokale #ondernemers. https://t.co/PbirUTjY0x,Thuiswerken is fijner mét bloemen. Want #bloemenhoudenvanmensen. Koop een boeket (of meer) en steun je lokale #ondernemers. https://t.co/PbirUTjY0x,"['bloemenhoudenvanmensen', 'ondernemers']",[],dnpp,JudithTielenVVD,False,JudithTielenVVD,37,Judith Tielen,VVD,31 oktober 2017,31 maart 2021,Q122841334,female,+1972-04-02T00:00:00Z,JudithTielenVVD,,+2010-01-19T00:00:00Z,+2021-03-23T00:00:00Z,2017_2021,,,,,VVD,VVD,3,Right,no
335,434037,1473785393459965958,2021-12-22 21:39:54,@enthousiasmeur @luukoosterbaan @GroenLiesbeth Tip: ga zelf de politiek in als je meent dat je het beter kunt ;),,[],[],twinl,HenriBontenbal,False,HenriBontenbal,21,Henri Bontenbal,CDA,1 juni 2021[o],14 september 2021[o],Q122841334,male,+1982-11-10T00:00:00Z,HenriBontenbal,,,,2021_2023,,,,,CDA,CDA,0,Center,no
336,440067,1493212847505039362,2022-02-14 12:17:40,"@ErikWoensdregt @MargoStratum Serieus Erik, dat je dit draadje aangrijpt om vluchtelingen de schuld te geven. Heb a… https://t.co/KrbWGLpfiM","@ErikWoensdregt @MargoStratum Serieus Erik, dat je dit draadje aangrijpt om vluchtelingen de schuld te geven. Heb al spijt dat ik heb gereageerd, want het antwoord maakt toch niet uit zie ik. Probleem is dat mentale hulp geen prioriteit krijgt bij deze en voorgaande kabinetten. Fijne dag verder.",[],['https://twitter.com/i/web/status/1493212847505039362'],twinl,Lisawesterveld,False,Lisawesterveld,192,Lisa Westerveld,GroenLinks,23 maart 2017,31 maart 2021,Q122841334,female,+1981-11-16T00:00:00Z,Lisawesterveld,,+2010-03-30T00:00:00Z,+2020-12-29T00:00:00Z,2017_2021,,,,,GroenLinks,GroenLinks,-3,Left,yes
337,837573,1532310205349912577,2022-06-02 10:36:36,"Bij de verdediging van onze vrijheid zijn we gelukkig de naïviteit voorbij. We investeren fors in onze krijgsmacht.

Goed dat we in de nieuwe Defensienota kiezen voor Europese samenwerking. Wel heb ik grote vragen bij de integratie van de Duitse en NL’se landmacht.

M’n reactie👇 https://t.co/UftoUzb6GL","Bij de verdediging van onze vrijheid zijn we gelukkig de naïviteit voorbij. We investeren fors in onze krijgsmacht.

Goed dat we in de nieuwe Defensienota kiezen voor Europese samenwerking. Wel heb ik grote vragen bij de integratie van de Duitse en NL’se landmacht.

M’n reactie👇 https://t.co/UftoUzb6GL",[],[],dnpp,gertjansegers,False,gertjansegers,141,Gert-Jan Segers,,CU,20 september 2012,Q122841334,male,+1969-07-09T00:00:00Z,gertjansegers,48699.0,+2010-03-02T00:00:00Z,+2020-04-14T00:00:00Z,2012_2017,,,,,CU,CU,0,Center,yes
338,780795,1461983353800994818,2021-11-20 08:02:48,"@HenkTerHaar Heel jammer!
Maar komt een keer goed. Houd moed!",,[],[],twinl,Paul_van_Meenen,False,Paul_van_Meenen,102,Paul van Meenen,,D66,20 september 2012,Q122841334,male,+1956-01-29T00:00:00Z,Paul_van_Meenen,13600.0,+2010-09-02T00:00:00Z,+2020-04-26T00:00:00Z,2012_2017,,,,,D66,D66,2,Center,no
339,223436,1406292810748289025,2021-06-19 14:48:28,@rodebart Nederland is geen Noord-Korea. Waar zit je zorg?,,[],[],twinl,jimmydijk,False,jimmydijk,39,Jimmy Dijk,SP,20 april 2023[w],5 december 2023,Q122841334,male,+1985-01-01T00:00:00Z,jimmydijk,,+2010-12-29T00:00:00Z,+2021-03-29T00:00:00Z,2021_2023,,,,,SP,SP,-2,Left,no
340,475193,1332366477886943233,2020-11-27 16:51:37,Om 18u spreek ik bij @DeNieuweMaanNTR over een eerlijke opvang van vluchtelingen @NPO2,Om 18u spreek ik bij @DeNieuweMaanNTR over een eerlijke opvang van vluchtelingen @NPO2,[],[],dnpp,JaspervanDijkSP,False,JaspervanDijkSP,33,Jasper van Dijk,,SP,20 september 2012,Q122841334,male,+1971-04-20T00:00:00Z,JaspervanDijkSP,12236.0,+2012-03-07T00:00:00Z,+2020-05-02T00:00:00Z,2012_2017,,,,,SP,SP,-2,Left,yes
341,474081,1581928722793664513,2022-10-17 08:42:52,"“Broadcasters, such as the BBC and ITV, will effectively be barred from filming at accommodation sites, such as those housing migrant workers, under the terms of filming permits issued by the Qatari government.”https://t.co/ONM0X19DUX","“Broadcasters, such as the BBC and ITV, will effectively be barred from filming at accommodation sites, such as those housing migrant workers, under the terms of filming permits issued by the Qatari government.”https://t.co/ONM0X19DUX",[],['https://www.theguardian.com/football/2022/oct/15/qatar-world-cup-tv-reports-restrictions?CMP=Share_AndroidApp_Other'],dnpp,JaspervanDijkSP,False,JaspervanDijkSP,33,Jasper van Dijk,,SP,20 september 2012,Q122841334,male,+1971-04-20T00:00:00Z,JaspervanDijkSP,12236.0,+2012-03-07T00:00:00Z,+2020-05-02T00:00:00Z,2012_2017,,,,,SP,SP,-2,Left,yes
342,865872,1503000449422667780,2022-03-13 13:30:06,Bruls: ’Desnoods beslag op vastgoed bij toenemende stroom vluchtelingen’ https://t.co/i2BRitH10z door niemand gekozen maar brullen zal hij!,Bruls: ’Desnoods beslag op vastgoed bij toenemende stroom vluchtelingen’ https://t.co/i2BRitH10z door niemand gekozen maar brullen zal hij!,[],['https://www.telegraaf.nl/nieuws/247654017/bruls-desnoods-beslag-op-vastgoed-bij-toenemende-stroom-vluchtelingen/?utm_source=t.co&utm_medium=referral&utm_campaign=twitter'],dnpp,THiddema,False,THiddema,252,Theo Hiddema,Forum voor Democratie,23 maart 2017,24 november 2020,Q122841334,male,+1944-04-01T00:00:00Z,THiddema,55299.0,+2016-11-27T00:00:00Z,+2020-04-27T00:00:00Z,2017_2021,,,,,Forum voor Democratie,Forum voor Democratie,3,Right,yes
343,764825,1270795672187539458,2020-06-10 17:11:13,"Een fatsoenlijke overheid moet zorgen voor een ruimhartige stoppersregeling. Dat is eerlijk naar nertsenhouders, en… https://t.co/ndwVWdXTZg","Een fatsoenlijke overheid moet zorgen voor een ruimhartige stoppersregeling. Dat is eerlijk naar nertsenhouders, en van belang voor de volksgezondheid. Samen met @groenlinks @LauraBromet de minister gevraagd die verantwoordelijkheid te nemen 👇
https://t.co/la115Znqmx",[],['https://twitter.com/i/web/status/1270795672187539458'],twinl,JacoGeurts,False,JacoGeurts,51,Jaco Geurts,,CDA,20 september 2012,Q122841334,male,+1970-07-11T00:00:00Z,JacoGeurts,8308.0,+2010-04-14T00:00:00Z,+2018-05-10T00:00:00Z,2012_2017,,,,,CDA,CDA,0,Center,no
344,169035,1445653054150230017,2021-10-06 05:32:01,"We gaan vandaag @ankiebroekers bevragen over beleid en het polariserende taalgebruik rondom asiel- en migratie, zow… https://t.co/j93tHL06PX","We gaan vandaag @ankiebroekers bevragen over beleid en het polariserende taalgebruik rondom asiel- en migratie, zowel in Nederland als in Europa.",[],['https://twitter.com/i/web/status/1445653054150230017'],twinl,KoekkoekMarieke,False,KoekkoekMarieke,95,Marieke Koekkoek,Volt,31 maart 2021,14 maart 2023[az],Q122841334,female,+1989-02-26T00:00:00Z,KoekkoekMarieke,,,,2021_2023,,,,,Volt,Volt,1,Center,yes
345,508755,1467942065673809922,2021-12-06 18:40:36,De week van de vluchteling @askv_tweet - met het indrukwekkende verhaal van de ongedocumenteerde Daniel met zijn bi… https://t.co/UiQ0IHUYSB,"De week van de vluchteling @askv_tweet - met het indrukwekkende verhaal van de ongedocumenteerde Daniel met zijn bijna ongelooflijke boodschap: ""Blijf positief in de wereld"" https://t.co/CR7MObSv7I",[],['https://twitter.com/i/web/status/1467942065673809922'],twinl,Annemarijke,False,Annemarijke,136,Anne-Marijke Podt,D66,7 september 2021[bo],5 december 2023,Q122841334,female,+1975-01-16T00:00:00Z,Annemarijke,2251.0,+2008-07-24T00:00:00Z,+2020-04-25T00:00:00Z,2021_2023,,,,,D66,D66,2,Center,yes
346,509614,1395377052790951940,2021-05-20 11:53:08,Geweldig om te zien hoeveel mensen zich inzetten voor integratie en inburgering van nieuwkomers- en om dat écht te… https://t.co/apR0N2PEM2,Geweldig om te zien hoeveel mensen zich inzetten voor integratie en inburgering van nieuwkomers- en om dat écht te doen op een manier die een verschil gaat maken. Dank voor de uitnodiging voor het symposium @openembassynl en voor de inspiratie @RTLF https://t.co/qmu2VQUxcB,[],['https://twitter.com/i/web/status/1395377052790951940'],twinl,Annemarijke,False,Annemarijke,136,Anne-Marijke Podt,D66,7 september 2021[bo],5 december 2023,Q122841334,female,+1975-01-16T00:00:00Z,Annemarijke,2251.0,+2008-07-24T00:00:00Z,+2020-04-25T00:00:00Z,2021_2023,,,,,D66,D66,2,Center,yes
347,156414,1560209202232135680,2022-08-18 08:17:15,"de gasprijs is op de beurs (dus niet lange termijn contracten) met ongeveer 1000% gestegen in een jaar. 
(2)
https://t.co/TJqxVBfrAT",,[],['https://www.theice.com/products/27996665/Dutch-TTF-Gas-Futures/data?marketId=5419234&span=2'],twinl,PieterOmtzigt,False,PieterOmtzigt,116,Pieter Omtzigt,,CDA,20 september 2012,Q122841334,male,+1974-01-08T00:00:00Z,PieterOmtzigt,56426.0,+2009-01-20T00:00:00Z,+2018-05-10T00:00:00Z,2012_2017,,,,,CDA,CDA,0,Center,no
348,405805,1222877437488508929,2020-01-30 12:41:15,@JaapFriso @MENEERDEGREEF NIET SPOILEN,,[],[],twinl,peterkwint,False,peterkwint,202,Peter Kwint,SP,23 maart 2017,31 maart 2021,Q122841334,male,+1984-12-19T00:00:00Z,peterkwint,12227.0,+2011-01-18T00:00:00Z,+2018-05-10T00:00:00Z,2017_2021,,,,,SP,SP,-2,Left,no
349,169812,1471153273847623684,2021-12-15 15:20:47,"Migratie en integratie
✅ belang van het kind, financiering COA en IND en expertise LHBTI’ers;
❌ ontwikkelingssamenw… https://t.co/BDDW3gnplF","Migratie en integratie
✅ belang van het kind, financiering COA en IND en expertise LHBTI’ers;
❌ ontwikkelingssamenwerking, buitenlandse en Europese betrekkingen zijn gericht op het buitenhouden van migranten;
❌ toppunt in NL het ongewenst verklaren van uitgeprocedeerden; 7/",[],['https://twitter.com/i/web/status/1471153273847623684'],twinl,KoekkoekMarieke,False,KoekkoekMarieke,95,Marieke Koekkoek,Volt,31 maart 2021,14 maart 2023[az],Q122841334,female,+1989-02-26T00:00:00Z,KoekkoekMarieke,,,,2021_2023,,,,,Volt,Volt,1,Center,yes
350,604356,1217378986361282562,2020-01-15 09:32:22,Om half 12 ben ik te gast bij @NPORadio1 @1_OP_1 om te praten over de migratie &amp; asielplannen die ik gisteren namens de liberale fractie in het Europees Parlement @RenewEurope presenteerde &amp; overhandigde a/d Europese Commissie. Meer weten? Luister mee 👉 https://t.co/PgosIpPOzZ https://t.co/vc22WauA9q,Om half 12 ben ik te gast bij @NPORadio1 @1_OP_1 om te praten over de migratie &amp; asielplannen die ik gisteren namens de liberale fractie in het Europees Parlement @RenewEurope presenteerde &amp; overhandigde a/d Europese Commissie. Meer weten? Luister mee 👉 https://t.co/PgosIpPOzZ https://t.co/vc22WauA9q,[],['https://www.nporadio1.nl/online-radio-luisteren/nieuws'],dnpp,MalikAzmani,False,MalikAzmani,5,Malik Azmani,,VVD,20 september 2012,Q122841334,male,+1976-01-20T00:00:00Z,MalikAzmani,5963.0,+2011-10-12T00:00:00Z,+2018-05-10T00:00:00Z,2012_2017,,,,,VVD,VVD,3,Right,yes
351,11660,1623784702090911747,2023-02-09 20:43:36,@jackvangelder @ashatenbroeke Even de cijfers er op naslaan. Het merendeel van de mensen die asiel aanvraagt krijgt ook een vluchtelingenstatus. Alleen met die status kan je gezinshereniging aanvragen.,,[],[],twinl,suzanne_GL,False,suzanne_GL,181,Suzanne Kröger,GroenLinks,23 maart 2017,31 maart 2021,Q122841334,female,+1976-06-06T00:00:00Z,suzanne_GL,,+2011-03-13T00:00:00Z,+2020-12-29T00:00:00Z,2017_2021,,,,,GroenLinks,GroenLinks,-3,Left,yes
352,478312,1268069569631059970,2020-06-03 06:38:39,"“Goed om te zien”, maar nu graag ook actie, staatssecretaris. Om 9:30 debat met Broekers over asiel en migratie #Troelstrazaal https://t.co/6cGACLRcc0","“Goed om te zien”, maar nu graag ook actie, staatssecretaris. Om 9:30 debat met Broekers over asiel en migratie #Troelstrazaal https://t.co/6cGACLRcc0",['Troelstrazaal'],['https://twitter.com/dvhn_nl/status/1267894415743488004'],dnpp,JaspervanDijkSP,False,JaspervanDijkSP,33,Jasper van Dijk,,SP,20 september 2012,Q122841334,male,+1971-04-20T00:00:00Z,JaspervanDijkSP,12236.0,+2012-03-07T00:00:00Z,+2020-05-02T00:00:00Z,2012_2017,,,,,SP,SP,-2,Left,yes
353,76891,1534524136285954048,2022-06-08 11:13:58,"Wat @Johnrocvt zegt 👇

Geef studenten stagevergoeding !",,[],[],twinl,Yvonne_Bijenhof,False,Yvonne_Bijenhof,18,Yvonne Bijenhof,VVD,12 september 2023[n],5 december 2023,Q122841334,female,+1966-08-02T00:00:00Z,Yvonne_Bijenhof,,+2010-12-02T00:00:00Z,+2021-03-29T00:00:00Z,2021_2023,,,,,VVD,VVD,3,Right,no
